film,developer,dilution,iso,inversion_20c_min,rotary_20c_min_0.85,rotary_20c_min_0.90
Kodak TMax 100,Ultrafine Powder,stock,100,9.0,7.65,8.1
Kodak TMax 100,Uncle Mort's,1+9,100,8.0,6.8,7.2
Kodak TMax 100,WD2D+,stock,100,9.0,7.65,8.1
Kodak TMax 100,XT-3,1+1,100,9.5,8.07,8.55
Kodak TMax 100,XT-3,1+1,100,9.25,7.86,8.33
Kodak TMax 100,XT-3,1+1,200,9.5,8.07,8.55
Kodak TMax 100,XT-3,1+1,200,10.25,8.71,9.22
Kodak TMax 100,XT-3,1+1,25,8.0,6.8,7.2
Kodak TMax 100,XT-3,1+1,400,12.25,10.41,11.03
Kodak TMax 100,XT-3,1+1,400,12.5,10.62,11.25
Kodak TMax 100,XT-3,1+1,50,8.0,6.8,7.2
Kodak TMax 100,XT-3,1+1,800,14.5,12.32,13.05
Kodak TMax 100,XT-3,1+2,100,12.5,10.62,11.25
Kodak TMax 100,XT-3,1+2,200,13.75,11.69,12.38
Kodak TMax 100,XT-3,1+2,25,11.5,9.78,10.35
Kodak TMax 100,XT-3,1+2,400,15.75,13.39,14.18
Kodak TMax 100,XT-3,1+2,50,11.5,9.78,10.35
Kodak TMax 100,XT-3,1+2,800,18.0,15.3,16.2
Kodak TMax 100,XT-3,1+3,100,16.0,13.6,14.4
Kodak TMax 100,XT-3,1+3,200,18.25,15.51,16.43
Kodak TMax 100,XT-3,1+3,25,14.5,12.32,13.05
Kodak TMax 100,XT-3,1+3,400,20.5,17.43,18.45
Kodak TMax 100,XT-3,1+3,50,14.5,12.32,13.05
Kodak TMax 100,XT-3,1+3,800,23.0,19.55,20.7
Kodak TMax 100,XT-3,stock,100,7.5,6.38,6.75
Kodak TMax 100,XT-3,stock,100,7.25,6.16,6.53
Kodak TMax 100,XT-3,stock,100,6.75,5.74,6.08
Kodak TMax 100,XT-3,stock,200,7.5,6.38,6.75
Kodak TMax 100,XT-3,stock,200,7.75,6.59,6.98
Kodak TMax 100,XT-3,stock,25,5.75,4.89,5.17
Kodak TMax 100,XT-3,stock,400,9.5,8.07,8.55
Kodak TMax 100,XT-3,stock,400,9.0,7.65,8.1
Kodak TMax 100,XT-3,stock,50,5.75,4.89,5.17
Kodak TMax 100,XT-3,stock,800,10.5,8.92,9.45
Kodak TMax 100,Xtol,1+1,100,9.5,8.07,8.55
Kodak TMax 100,Xtol,1+1,100,9.25,7.86,8.33
Kodak TMax 100,Xtol,1+1,200,9.5,8.07,8.55
Kodak TMax 100,Xtol,1+1,200,10.25,8.71,9.22
Kodak TMax 100,Xtol,1+1,25,8.0,6.8,7.2
Kodak TMax 100,Xtol,1+1,400,12.25,10.41,11.03
Kodak TMax 100,Xtol,1+1,400,12.5,10.62,11.25
Kodak TMax 100,Xtol,1+1,50,8.0,6.8,7.2
Kodak TMax 100,Xtol,1+1,800,14.5,12.32,13.05
Kodak TMax 100,Xtol,1+2,100,12.5,10.62,11.25
Kodak TMax 100,Xtol,1+2,200,13.75,11.69,12.38
Kodak TMax 100,Xtol,1+2,25,11.5,9.78,10.35
Kodak TMax 100,Xtol,1+2,400,15.75,13.39,14.18
Kodak TMax 100,Xtol,1+2,50,11.5,9.78,10.35
Kodak TMax 100,Xtol,1+2,800,18.0,15.3,16.2
Kodak TMax 100,Xtol,1+3,100,16.0,13.6,14.4
Kodak TMax 100,Xtol,1+3,200,18.25,15.51,16.43
Kodak TMax 100,Xtol,1+3,25,14.5,12.32,13.05
Kodak TMax 100,Xtol,1+3,400,20.5,17.43,18.45
Kodak TMax 100,Xtol,1+3,50,14.5,12.32,13.05
Kodak TMax 100,Xtol,1+3,800,23.0,19.55,20.7
Kodak TMax 100,Xtol,stock,100,7.5,6.38,6.75
Kodak TMax 100,Xtol,stock,100,7.25,6.16,6.53
Kodak TMax 100,Xtol,stock,100,6.75,5.74,6.08
Kodak TMax 100,Xtol,stock,200,7.5,6.38,6.75
Kodak TMax 100,Xtol,stock,200,7.75,6.59,6.98
Kodak TMax 100,Xtol,stock,25,5.75,4.89,5.17
Kodak TMax 100,Xtol,stock,400,9.5,8.07,8.55
Kodak TMax 100,Xtol,stock,400,9.0,7.65,8.1
Kodak TMax 100,Xtol,stock,50,5.75,4.89,5.17
Kodak TMax 100,Xtol,stock,800,10.5,8.92,9.45
Kodak TMax 400,510-Pyro,1+100,400,9.0,7.65,8.1
Kodak TMax 400,510-Pyro,1+100,400,30.75,26.14,27.68
Kodak TMax 400,510-Pyro,1+100,640,6.5,5.52,5.85
Kodak TMax 400,Acurol-N,1+35,250,13.0,11.05,11.7
Kodak TMax 400,Acurol-N,1+50,200,10.0,8.5,9.0
Kodak TMax 400,Adox HR-DEV,1+24,800,15.0,12.75,13.5
Kodak TMax 400,Adox HR-DEV,1+30,400,11.5,9.78,10.35
Kodak TMax 400,ADX II,1+24,400,11.5,9.78,10.35
Kodak TMax 400,Amaloco AM74,1+7,1600,7.0,5.95,6.3
Kodak TMax 400,Amaloco AM74,1+7,320,5.0,4.25,4.5
Kodak TMax 400,Amaloco AM74,1+7,400,6.0,5.1,5.4
Kodak TMax 400,Amaloco AM74,1+7,400,5.5,4.67,4.95
Kodak TMax 400,Amaloco AM74,1+7,800,6.75,5.74,6.08
Kodak TMax 400,Arista® Liquid,1+9,400,6.75,5.74,6.08
Kodak TMax 400,Arista® Premium,1+9,400,7.5,6.38,6.75
Kodak TMax 400,Ars-Imago FD,1+39,1600,12.5,10.62,11.25
Kodak TMax 400,Ars-Imago FD,1+39,200,6.0,5.1,5.4
Kodak TMax 400,Ars-Imago FD,1+39,400,7.5,6.38,6.75
Kodak TMax 400,Ars-Imago FD,1+39,800,9.0,7.65,8.1
Kodak TMax 400,Ars-Imago FE,1+1,1600,8.5,7.22,7.65
Kodak TMax 400,Ars-Imago FE,1+1,200,5.0,4.25,4.5
Kodak TMax 400,Ars-Imago FE,1+1,400,6.5,5.52,5.85
Kodak TMax 400,Ars-Imago FE,1+1,800,7.5,6.38,6.75
Kodak TMax 400,Atomal 49,stock,400,11.0,9.35,9.9
Kodak TMax 400,Bellini Hydrofen,1+15,400,5.0,4.25,4.5
Kodak TMax 400,Bellini Hydrofen,1+39,1600,12.5,10.62,11.25
Kodak TMax 400,Bellini Hydrofen,1+39,200,4.5,3.82,4.05
Kodak TMax 400,Bellini Hydrofen,1+39,400,6.5,5.52,5.85
Kodak TMax 400,Bellini Hydrofen,1+39,800,9.0,7.65,8.1
Kodak TMax 400,Berspeed,1+1,400,10.75,9.14,9.68
Kodak TMax 400,Beutler,1+1+18,400,11.5,9.78,10.35
Kodak TMax 400,Black/White & Green,1+49,400,12.0,10.2,10.8
Kodak TMax 400,BW-TNEG,1+6,1600,10.0,8.5,9.0
Kodak TMax 400,BW-TNEG,1+6,400,6.0,5.1,5.4
Kodak TMax 400,Caffenol,stock,400,25.0,21.25,22.5
Kodak TMax 400,Caffenol C-L,stock,1600,60.0,51.0,54.0
Kodak TMax 400,Caffenol C-L,stock,800,60.0,51.0,54.0
Kodak TMax 400,D-23,1+1,200,11.0,9.35,9.9
Kodak TMax 400,D-23,1+1,400,12.0,10.2,10.8
Kodak TMax 400,D-23,1+3,400,20.0,17.0,18.0
Kodak TMax 400,D-23,stock,400,8.0,6.8,7.2
Kodak TMax 400,D-76,1+1,100,8.75,7.44,7.88
Kodak TMax 400,D-76,1+1,400,10.25,8.71,9.22
Kodak TMax 400,D-76,1+1,50,8.0,6.8,7.2
Kodak TMax 400,D-76,1+1,800,10.25,8.71,9.22
Kodak TMax 400,D-76,1+3,200,12.0,10.2,10.8
Kodak TMax 400,D-76,1+3,400,15.0,12.75,13.5
Kodak TMax 400,D-76,stock,1600,9.25,7.86,8.33
Kodak TMax 400,D-76,stock,400,7.5,6.38,6.75
Kodak TMax 400,D-76,stock,800,7.5,6.38,6.75
Kodak TMax 400,D-76D,1+1,400,12.5,10.62,11.25
Kodak TMax 400,Dektol,1+4,400,5.5,4.67,4.95
Kodak TMax 400,DK-76b,1+1,400,9.0,7.65,8.1
Kodak TMax 400,Eco Pro,1+1,100,8.0,6.8,7.2
Kodak TMax 400,Eco Pro,1+1,1600,12.25,10.41,11.03
Kodak TMax 400,Eco Pro,1+1,200,8.0,6.8,7.2
Kodak TMax 400,Eco Pro,1+1,400,9.25,7.86,8.33
Kodak TMax 400,Eco Pro,1+1,800,9.5,8.07,8.55
Kodak TMax 400,Eco Pro,1+1,800,9.25,7.86,8.33
Kodak TMax 400,Eco Pro,1+2,100,9.5,8.07,8.55
Kodak TMax 400,Eco Pro,1+2,1600,13.75,11.69,12.38
Kodak TMax 400,Eco Pro,1+2,200,9.5,8.07,8.55
Kodak TMax 400,Eco Pro,1+2,3200,16.0,13.6,14.4
Kodak TMax 400,Eco Pro,1+2,400,10.5,8.92,9.45
Kodak TMax 400,Eco Pro,1+2,800,12.25,10.41,11.03
Kodak TMax 400,Eco Pro,1+3,100,12.25,10.41,11.03
Kodak TMax 400,Eco Pro,1+3,1600,17.0,14.45,15.3
Kodak TMax 400,Eco Pro,1+3,200,12.25,10.41,11.03
Kodak TMax 400,Eco Pro,1+3,3200,20.0,17.0,18.0
Kodak TMax 400,Eco Pro,1+3,400,13.5,11.47,12.15
Kodak TMax 400,Eco Pro,1+3,800,15.0,12.75,13.5
Kodak TMax 400,Eco Pro,stock,100,5.75,4.89,5.17
Kodak TMax 400,Eco Pro,stock,1600,8.5,7.22,7.65
Kodak TMax 400,Eco Pro,stock,200,5.75,4.89,5.17
Kodak TMax 400,Eco Pro,stock,3200,9.5,8.07,8.55
Kodak TMax 400,Eco Pro,stock,400,6.5,5.52,5.85
Kodak TMax 400,Eco Pro,stock,800,7.25,6.16,6.53
Kodak TMax 400,Eco Pro,stock,800,6.5,5.52,5.85
Kodak TMax 400,Extend Plus,1+15,400,10.0,8.5,9.0
Kodak TMax 400,F76+,1+9,400,8.0,6.8,7.2
Kodak TMax 400,FA-1027,1+14,400,11.0,9.35,9.9
Kodak TMax 400,FA-1027,1+9,3200,14.0,11.9,12.6
Kodak TMax 400,FA-1027,1+9,400,8.0,6.8,7.2
Kodak TMax 400,FD10,1+14,400,15.0,12.75,13.5
Kodak TMax 400,FD10,1+9,400,11.0,9.35,9.9
Kodak TMax 400,Fomadon Excel,stock,400,6.5,5.52,5.85
Kodak TMax 400,Fomadon LQN,1+10,1600,20.0,17.0,18.0
Kodak TMax 400,Fomadon LQN,1+10,400,12.0,10.2,10.8
Kodak TMax 400,Fomadon P,stock,400,11.0,9.35,9.9
Kodak TMax 400,Fomadon R09,1+25,400,6.0,5.1,5.4
Kodak TMax 400,Fomadon R09,1+50,400,15.0,12.75,13.5
Kodak TMax 400,Fomadon R09,1+50,400,11.0,9.35,9.9
Kodak TMax 400,FX-19,stock,100,8.0,6.8,7.2
Kodak TMax 400,FX-37,1+3,400,7.5,6.38,6.75
Kodak TMax 400,FX-39,1+14,400,12.0,10.2,10.8
Kodak TMax 400,FX-39,1+9,400,10.0,8.5,9.0
Kodak TMax 400,FX-39,1+9,800,12.0,10.2,10.8
Kodak TMax 400,FX-55,1+9,400,14.5,12.32,13.05
Kodak TMax 400,HC-110,1+250,400,45.0,38.25,40.5
Kodak TMax 400,HC-110,B,1600,7.5,6.38,6.75
Kodak TMax 400,HC-110,B,320,6.0,5.1,5.4
Kodak TMax 400,HC-110,B,3200,9.5,8.07,8.55
Kodak TMax 400,HC-110,B,640,7.0,5.95,6.3
Kodak TMax 400,HC-110,D,400,7.5,6.38,6.75
Kodak TMax 400,HC-110,E,200,10.5,8.92,9.45
Kodak TMax 400,HC-110,H,400,12.25,10.41,11.03
Kodak TMax 400,ID-11,1+1,100,8.75,7.44,7.88
Kodak TMax 400,ID-11,1+1,400,10.25,8.71,9.22
Kodak TMax 400,ID-11,1+1,50,8.0,6.8,7.2
Kodak TMax 400,ID-11,1+1,800,10.25,8.71,9.22
Kodak TMax 400,ID-11,1+3,200,12.0,10.2,10.8
Kodak TMax 400,ID-11,1+3,400,15.0,12.75,13.5
Kodak TMax 400,ID-11,stock,1600,10.5,8.92,9.45
Kodak TMax 400,ID-11,stock,3200,12.0,10.2,10.8
Kodak TMax 400,ID-11,stock,400,7.5,6.38,6.75
Kodak TMax 400,ID-11,stock,800,7.5,6.38,6.75
Kodak TMax 400,ID-62,2+25,400,11.0,9.35,9.9
Kodak TMax 400,Ilfosol 3,1+14,200,7.5,6.38,6.75
Kodak TMax 400,Ilfosol 3,1+14,3200,22.0,18.7,19.8
Kodak TMax 400,Ilfosol 3,1+14,400,10.0,8.5,9.0
Kodak TMax 400,Ilfosol 3,1+14,800,14.0,11.9,12.6
Kodak TMax 400,Ilfosol 3,1+9,200,5.5,4.67,4.95
Kodak TMax 400,Ilfosol 3,1+9,400,6.0,5.1,5.4
Kodak TMax 400,Ilfosol 3,1+9,800,8.5,7.22,7.65
Kodak TMax 400,Ilfotec DD-X,1+4,1600,13.0,11.05,11.7
Kodak TMax 400,Ilfotec DD-X,1+4,200,7.0,5.95,6.3
Kodak TMax 400,Ilfotec DD-X,1+4,400,8.0,6.8,7.2
Kodak TMax 400,Ilfotec DD-X,1+4,50,6.0,5.1,5.4
Kodak TMax 400,Ilfotec DD-X,1+4,800,10.0,8.5,9.0
Kodak TMax 400,Ilfotec DD-X,1+9,200,11.75,9.99,10.58
Kodak TMax 400,Ilfotec DD-X,1+9,800,17.5,14.88,15.75
Kodak TMax 400,Ilfotec HC,1+31,1600,9.25,7.86,8.33
Kodak TMax 400,Ilfotec HC,1+31,200,5.5,4.67,4.95
Kodak TMax 400,Ilfotec HC,1+31,3200,10.75,9.14,9.68
Kodak TMax 400,Ilfotec HC,1+31,400,6.5,5.52,5.85
Kodak TMax 400,Ilfotec LC29,1+19,400,6.5,5.52,5.85
Kodak TMax 400,Ilfotec LC29,1+19,800,9.0,7.65,8.1
Kodak TMax 400,Ilfotec LC29,1+29,400,9.0,7.65,8.1
Kodak TMax 400,Marathon,1+9,100,5.25,4.46,4.73
Kodak TMax 400,Microdol-X,stock,400,10.25,8.71,9.22
Kodak TMax 400,Microdol-X,stock,800,10.25,8.71,9.22
Kodak TMax 400,Microphen,1+1,1600,13.0,11.05,11.7
Kodak TMax 400,Microphen,1+1,400,10.0,8.5,9.0
Kodak TMax 400,Microphen,1+1,800,10.0,8.5,9.0
Kodak TMax 400,Microphen,1+3,400,15.0,12.75,13.5
Kodak TMax 400,Microphen,1+3,800,15.0,12.75,13.5
Kodak TMax 400,Microphen,stock,400,7.0,5.95,6.3
Kodak TMax 400,Microphen,stock,800,7.0,5.95,6.3
Kodak TMax 400,Mocon,1+64,400,13.5,11.47,12.15
Kodak TMax 400,Neofin Blue,stock,400,12.0,10.2,10.8
Kodak TMax 400,Neopress HC,1+15,1600,6.0,5.1,5.4
Kodak TMax 400,Neopress HC,1+15,400,2.5,2.12,2.25
Kodak TMax 400,Neopress HC,1+15,400,4.0,3.4,3.6
Kodak TMax 400,Neopress HC,1+15,800,4.0,3.4,3.6
Kodak TMax 400,Neopress HC,1+31,400,4.5,3.82,4.05
Kodak TMax 400,Neopress HC,1+31,400,6.0,5.1,5.4
Kodak TMax 400,Ornano Gradual ST20,1+9,400,12.0,10.2,10.8
Kodak TMax 400,Ornano Gradual ST20,1+9,800,12.0,10.2,10.8
Kodak TMax 400,Paranol S,1+25,400,7.0,5.95,6.3
Kodak TMax 400,Paranol S,1+50,400,15.0,12.75,13.5
Kodak TMax 400,Parvofin,stock,400,7.5,6.38,6.75
Kodak TMax 400,Perceptol,1+1,250,10.0,8.5,9.0
Kodak TMax 400,Perceptol,1+1,400,12.5,10.62,11.25
Kodak TMax 400,Perceptol,1+3,400,17.0,14.45,15.3
Kodak TMax 400,Perceptol,stock,400,11.0,9.35,9.9
Kodak TMax 400,PMK,5+10+250,200,13.0,11.05,11.7
Kodak TMax 400,PMK,5+10+450,200,13.0,11.05,11.7
Kodak TMax 400,Promicrol,1+14,600,18.0,15.3,16.2
Kodak TMax 400,Promicrol,1+14,800,18.0,15.3,16.2
Kodak TMax 400,Promicrol,1+9,600,12.0,10.2,10.8
Kodak TMax 400,Promicrol,1+9,800,12.0,10.2,10.8
Kodak TMax 400,Pyrocat-HD,1+1+100,200,11.0,9.35,9.9
Kodak TMax 400,Pyrocat-HD,1+1+100,400,15.0,12.75,13.5
Kodak TMax 400,Rodinal,1+100,160,20.0,17.0,18.0
Kodak TMax 400,Rodinal,1+100,200,60.0,51.0,54.0
Kodak TMax 400,Rodinal,1+100,800,24.0,20.4,21.6
Kodak TMax 400,Rodinal,1+25,1600,11.0,9.35,9.9
Kodak TMax 400,Rodinal,1+25,320,5.0,4.25,4.5
Kodak TMax 400,Rodinal,1+25,3200,17.0,14.45,15.3
Kodak TMax 400,Rodinal,1+25,400,6.0,5.1,5.4
Kodak TMax 400,Rodinal,1+25,800,9.0,7.65,8.1
Kodak TMax 400,Rodinal,1+300,400,360.0,306.0,324.0
Kodak TMax 400,Rodinal,1+50,100,3.75,3.19,3.38
Kodak TMax 400,Rodinal,1+50,1600,18.0,15.3,16.2
Kodak TMax 400,Rodinal,1+50,200,8.0,6.8,7.2
Kodak TMax 400,Rodinal,1+50,250,8.5,7.22,7.65
Kodak TMax 400,Rodinal,1+50,320,10.0,8.5,9.0
Kodak TMax 400,Rodinal,1+50,400,12.0,10.2,10.8
Kodak TMax 400,Rodinal,1+50,800,12.0,10.2,10.8
Kodak TMax 400,Rollei D74,1+15,400,10.5,8.92,9.45
Kodak TMax 400,Rollei D74,1+9,400,7.5,6.38,6.75
Kodak TMax 400,Rollei RPX-D,1+15,400,7.5,6.38,6.75
Kodak TMax 400,Rollo Pyro,1+2+75,160,8.0,6.8,7.2
Kodak TMax 400,Silvermax,1+24,400,11.5,9.78,10.35
Kodak TMax 400,SP-76EC,1+10,400,7.5,6.38,6.75
Kodak TMax 400,Sprint Standard,1+9,1600,20.0,17.0,18.0
Kodak TMax 400,Sprint Standard,1+9,400,11.5,9.78,10.35
Kodak TMax 400,Spur HRX,1+20,320,12.5,10.62,11.25
Kodak TMax 400,Spur NHC,1+15,400,9.0,7.65,8.1
Kodak TMax 400,Spur NHC,1+15,500,11.0,9.35,9.9
Kodak TMax 400,Spur NHC,1+19,320,9.0,7.65,8.1
Kodak TMax 400,Spur Omega X,1+16,400,14.5,12.32,13.05
Kodak TMax 400,Spur SD 2525,1+12,400,8.0,6.8,7.2
Kodak TMax 400,Spur SHADOWmax,1+1+48,400,13.0,11.05,11.7
Kodak TMax 400,Spur SHADOWmax,1+1+59,400,15.0,12.75,13.5
Kodak TMax 400,Spur SHADOWmax,1+2+17,1600,13.0,11.05,11.7
Kodak TMax 400,Spur SHADOWmax,1+2+38,800,11.0,9.35,9.9
Kodak TMax 400,Spur SLD,1+20,400,13.5,11.47,12.15
Kodak TMax 400,Spur Speed-Major,1+14,1000,13.0,11.05,11.7
Kodak TMax 400,Spur Speed-Major,1+20,800,12.0,10.2,10.8
Kodak TMax 400,Spur Speed-Major,1+24,640,12.0,10.2,10.8
Kodak TMax 400,Spur Speed-Major,1+30,500,12.0,10.2,10.8
Kodak TMax 400,Spur Speed-Major,1+35,400,11.0,9.35,9.9
Kodak TMax 400,Spur Speed-Major,1+9,1250,13.0,11.05,11.7
Kodak TMax 400,Spur Speed-Major,1+9,1600,15.0,12.75,13.5
Kodak TMax 400,Spur TRX 2000,1+24,800,15.0,12.75,13.5
Kodak TMax 400,Spur TRX 2000,1+30,400,11.5,9.78,10.35
Kodak TMax 400,Spur UFP,1+30,320,11.0,9.35,9.9
Kodak TMax 400,Studional,1+15,400,5.0,4.25,4.5
Kodak TMax 400,Suprol,1+19,400,4.0,3.4,3.6
Kodak TMax 400,Tanol,1+1+100,400,13.5,11.47,12.15
Kodak TMax 400,TMax Dev,1+19,400,36.5,31.02,32.85
Kodak TMax 400,TMax Dev,1+4,1600,8.5,7.22,7.65
Kodak TMax 400,TMax Dev,1+4,400,6.75,5.74,6.08
Kodak TMax 400,TMax Dev,1+4,800,6.75,5.74,6.08
Kodak TMax 400,TMax Dev,1+7,100,8.0,6.8,7.2
Kodak TMax 400,TMax Dev,1+7,400,12.0,10.2,10.8
Kodak TMax 400,TMax Dev,1+9,400,20.0,17.0,18.0
Kodak TMax 400,TMax RS,stock,400,5.75,4.89,5.17
Kodak TMax 400,TMax RS,stock,800,5.75,4.89,5.17
Kodak TMax 400,Ultrafin,1+10,400,7.0,5.95,6.3
Kodak TMax 400,Ultrafin,1+20,400,12.0,10.2,10.8
Kodak TMax 400,Ultrafin T-Plus,1+4,400,8.25,7.01,7.42
Kodak TMax 400,Ultrafine Endurance,1+9,400,6.25,5.31,5.62
Kodak TMax 400,Ultrafine Liquid,1+2,400,8.0,6.8,7.2
Kodak TMax 400,Ultrafine Liquid,1+4,400,12.5,10.62,11.25
Kodak TMax 400,Ultrafine Powder,1+1,400,12.5,10.62,11.25
Kodak TMax 400,Ultrafine Powder,stock,400,8.0,6.8,7.2
Kodak TMax 400,Uncle Mort's,1+9,400,12.0,10.2,10.8
Kodak TMax 400,WD2D+,stock,400,10.0,8.5,9.0
Kodak TMax 400,XT-3,1+1,100,8.0,6.8,7.2
Kodak TMax 400,XT-3,1+1,1600,12.25,10.41,11.03
Kodak TMax 400,XT-3,1+1,200,8.0,6.8,7.2
Kodak TMax 400,XT-3,1+1,400,9.25,7.86,8.33
Kodak TMax 400,XT-3,1+1,800,9.5,8.07,8.55
Kodak TMax 400,XT-3,1+1,800,9.25,7.86,8.33
Kodak TMax 400,XT-3,1+2,100,9.5,8.07,8.55
Kodak TMax 400,XT-3,1+2,1600,13.75,11.69,12.38
Kodak TMax 400,XT-3,1+2,200,9.5,8.07,8.55
Kodak TMax 400,XT-3,1+2,3200,16.0,13.6,14.4
Kodak TMax 400,XT-3,1+2,400,10.5,8.92,9.45
Kodak TMax 400,XT-3,1+2,800,12.25,10.41,11.03
Kodak TMax 400,XT-3,1+3,100,12.25,10.41,11.03
Kodak TMax 400,XT-3,1+3,1600,17.0,14.45,15.3
Kodak TMax 400,XT-3,1+3,200,12.25,10.41,11.03
Kodak TMax 400,XT-3,1+3,3200,20.0,17.0,18.0
Kodak TMax 400,XT-3,1+3,400,13.5,11.47,12.15
Kodak TMax 400,XT-3,1+3,800,15.0,12.75,13.5
Kodak TMax 400,XT-3,stock,100,5.75,4.89,5.17
Kodak TMax 400,XT-3,stock,1600,8.5,7.22,7.65
Kodak TMax 400,XT-3,stock,200,5.75,4.89,5.17
Kodak TMax 400,XT-3,stock,3200,9.5,8.07,8.55
Kodak TMax 400,XT-3,stock,400,6.5,5.52,5.85
Kodak TMax 400,XT-3,stock,800,7.25,6.16,6.53
Kodak TMax 400,XT-3,stock,800,6.5,5.52,5.85
Kodak TMax 400,Xtol,1+1,100,8.0,6.8,7.2
Kodak TMax 400,Xtol,1+1,1600,12.25,10.41,11.03
Kodak TMax 400,Xtol,1+1,200,8.0,6.8,7.2
Kodak TMax 400,Xtol,1+1,400,9.25,7.86,8.33
Kodak TMax 400,Xtol,1+1,800,9.5,8.07,8.55
Kodak TMax 400,Xtol,1+1,800,9.25,7.86,8.33
Kodak TMax 400,Xtol,1+2,100,9.5,8.07,8.55
Kodak TMax 400,Xtol,1+2,1600,13.75,11.69,12.38
Kodak TMax 400,Xtol,1+2,200,9.5,8.07,8.55
Kodak TMax 400,Xtol,1+2,3200,16.0,13.6,14.4
Kodak TMax 400,Xtol,1+2,400,10.5,8.92,9.45
Kodak TMax 400,Xtol,1+2,800,12.25,10.41,11.03
Kodak TMax 400,Xtol,1+3,100,12.25,10.41,11.03
Kodak TMax 400,Xtol,1+3,1600,17.0,14.45,15.3
Kodak TMax 400,Xtol,1+3,200,12.25,10.41,11.03
Kodak TMax 400,Xtol,1+3,3200,20.0,17.0,18.0
Kodak TMax 400,Xtol,1+3,400,13.5,11.47,12.15
Kodak TMax 400,Xtol,1+3,800,15.0,12.75,13.5
Kodak TMax 400,Xtol,stock,100,5.75,4.89,5.17
Kodak TMax 400,Xtol,stock,1600,8.5,7.22,7.65
Kodak TMax 400,Xtol,stock,200,5.75,4.89,5.17
Kodak TMax 400,Xtol,stock,3200,9.5,8.07,8.55
Kodak TMax 400,Xtol,stock,400,6.5,5.52,5.85
Kodak TMax 400,Xtol,stock,800,7.25,6.16,6.53
Kodak TMax 400,Xtol,stock,800,6.5,5.52,5.85
Kodak TMax P3200,510-Pyro,1+100,3200,17.5,14.88,15.75
Kodak TMax P3200,Acurol-N,1+50,800,15.0,12.75,13.5
Kodak TMax P3200,Adox HR-DEV,1+24,1600,14.0,11.9,12.6
Kodak TMax P3200,Adox HR-DEV,1+30,1000,15.0,12.75,13.5
Kodak TMax P3200,Amaloco AM74,1+7,12800,12.0,10.2,10.8
Kodak TMax P3200,Amaloco AM74,1+7,3200,6.5,5.52,5.85
Kodak TMax P3200,Amaloco AM74,1+7,6400,8.0,6.8,7.2
Kodak TMax P3200,Arista® Liquid,1+9,1600,9.25,7.86,8.33
Kodak TMax P3200,Arista® Liquid,1+9,1600,9.0,7.65,8.1
Kodak TMax P3200,Arista® Liquid,1+9,3200,11.5,9.78,10.35
Kodak TMax P3200,Arista® Liquid,1+9,3200,10.75,9.14,9.68
Kodak TMax P3200,Arista® Liquid,1+9,6400,13.0,11.05,11.7
Kodak TMax P3200,Arista® Liquid,1+9,6400,12.25,10.41,11.03
Kodak TMax P3200,Arista® Liquid,1+9,800,8.25,7.01,7.42
Kodak TMax P3200,Arista® Liquid,1+9,800,8.0,6.8,7.2
Kodak TMax P3200,Ars-Imago FD,1+19,1600,6.0,5.1,5.4
Kodak TMax P3200,Ars-Imago FD,1+19,3200,8.0,6.8,7.2
Kodak TMax P3200,Ars-Imago FE,1+1,1600,11.0,9.35,9.9
Kodak TMax P3200,Ars-Imago FE,1+1,3200,13.0,11.05,11.7
Kodak TMax P3200,Atomal 49,stock,3200,11.0,9.35,9.9
Kodak TMax P3200,Bellini Hydrofen,1+15,1250,6.0,5.1,5.4
Kodak TMax P3200,Bellini Hydrofen,1+31,1250,13.0,11.05,11.7
Kodak TMax P3200,Black/White & Green,1+49,3200,21.0,17.85,18.9
Kodak TMax P3200,Caffenol C-H (rs),stock,400,15.0,12.75,13.5
Kodak TMax P3200,Cawanol,stock,3200,18.0,15.3,16.2
Kodak TMax P3200,D-23,1+1,3200,16.0,13.6,14.4
Kodak TMax P3200,D-23,stock,3200,11.0,9.35,9.9
Kodak TMax P3200,D-76,1+1,3200,18.0,15.3,16.2
Kodak TMax P3200,D-76,1+1,800,14.0,11.9,12.6
Kodak TMax P3200,D-76,stock,1600,12.5,10.62,11.25
Kodak TMax P3200,D-76,stock,3200,14.0,11.9,12.6
Kodak TMax P3200,D-76,stock,3200,15.0,12.75,13.5
Kodak TMax P3200,D-76,stock,400,10.5,8.92,9.45
Kodak TMax P3200,D-76,stock,6400,15.5,13.17,13.95
Kodak TMax P3200,D-76,stock,800,11.5,9.78,10.35
Kodak TMax P3200,Eco Pro,1+1,100,10.5,8.92,9.45
Kodak TMax P3200,Eco Pro,1+1,12500,22.5,19.12,20.25
Kodak TMax P3200,Eco Pro,1+1,1600,16.0,13.6,14.4
Kodak TMax P3200,Eco Pro,1+1,1600,14.0,11.9,12.6
Kodak TMax P3200,Eco Pro,1+1,200,10.5,8.92,9.45
Kodak TMax P3200,Eco Pro,1+1,25000,25.0,21.25,22.5
Kodak TMax P3200,Eco Pro,1+1,25000,26.0,22.1,23.4
Kodak TMax P3200,Eco Pro,1+1,3200,18.5,15.72,16.65
Kodak TMax P3200,Eco Pro,1+1,3200,16.5,14.03,14.85
Kodak TMax P3200,Eco Pro,1+1,400,12.5,10.62,11.25
