film,developer,dilution,iso,t35mm_min,t120_min,t_sheet_min,temp_c,mdc_row,source
Shanghai GP3 Pan 100,Eco Pro,1+2,100,,14.0,14.0,20.0,,MassiveDevChart
Shanghai GP3 Pan 100,Eco Pro,1+2,100,,20.0,20.0,18.0,,MassiveDevChart
Shanghai GP3 Pan 100,Eco Pro,1+3,100,,16.0,16.0,20.0,,MassiveDevChart
Shanghai GP3 Pan 100,Eco Pro,stock,100,,7.5,7.5,20.0,,MassiveDevChart
Shanghai GP3 Pan 100,F76+,1+9,100,,10.25,,20.0,21652,MassiveDevChart
Shanghai GP3 Pan 100,Foma Universal,1+3,100,10.0,,,20.0,,MassiveDevChart
Shanghai GP3 Pan 100,Fomadon P,stock,100,,10.0,,21.0,,MassiveDevChart
Shanghai GP3 Pan 100,Fomadon R09,1+50,100,,18.0,18.0,19.0,4990,MassiveDevChart
Shanghai GP3 Pan 100,FX-1,1+1+8,100,9.0,,,20.0,14753,MassiveDevChart
Shanghai GP3 Pan 100,FX-39,1+14,100,,12.0,,20.0,18558,MassiveDevChart
Shanghai GP3 Pan 100,FX-39,1+9,100,14.0,,,20.0,18392,MassiveDevChart
Shanghai GP3 Pan 100,HC-110,1+90,100,12.0,,,20.0,14754,MassiveDevChart
Shanghai GP3 Pan 100,HC-110,A,100,,5.0,5.0,20.0,5507,MassiveDevChart
Shanghai GP3 Pan 100,HC-110,B,100,,7.5,7.5,20.0,5508,MassiveDevChart
Shanghai GP3 Pan 100,HC-110,B,100,,8.0,8.0,20.0,8232,MassiveDevChart
Shanghai GP3 Pan 100,HC-110,B,160,,9.0,9.0,20.0,8470,MassiveDevChart
Shanghai GP3 Pan 100,HC-110,H,100,7.5,,,20.0,14755,MassiveDevChart
Shanghai GP3 Pan 100,HC-110,J,100,18.0,,,20.0,14756,MassiveDevChart
Shanghai GP3 Pan 100,HC-110,J,80,18.0,,,20.0,14757,MassiveDevChart
Shanghai GP3 Pan 100,ID-11,1+1,100,,14.0,14.0,20.0,,MassiveDevChart
Shanghai GP3 Pan 100,ID-11,1+1,100,7.0,,,20.0,14749,MassiveDevChart
Shanghai GP3 Pan 100,ID-11,1+1,100,,14.5,14.5,20.0,10410,MassiveDevChart
Shanghai GP3 Pan 100,ID-11,1+1,400,,28.0,28.0,20.0,,MassiveDevChart
Shanghai GP3 Pan 100,ID-11,1+3,100,,24.0,24.0,20.0,,MassiveDevChart
Shanghai GP3 Pan 100,ID-11,stock,100,,,,20.0,,MassiveDevChart
Shanghai GP3 Pan 100,ID-11,stock,100,,9.0,9.0,20.0,14796,MassiveDevChart
Shanghai GP3 Pan 100,ID-11,stock,400,,14.0,14.0,20.0,,MassiveDevChart
Shanghai GP3 Pan 100,Ilfosol 3,1+14,100,,12.0,12.0,20.0,,MassiveDevChart
Shanghai GP3 Pan 100,Ilfosol 3,1+14,200,,18.0,18.0,20.5,,MassiveDevChart
Shanghai GP3 Pan 100,Ilfosol 3,1+5,100,,6.5,6.5,23.0,8238,MassiveDevChart
Shanghai GP3 Pan 100,Ilfosol 3,1+9,100,,8.0,8.0,20.0,,MassiveDevChart
Shanghai GP3 Pan 100,Ilfotec DD-X,1+9,100,8.0,,,23.0,,MassiveDevChart
Shanghai GP3 Pan 100,Ilfotec DD-X,1+9,100,,10.0,10.0,24.0,,MassiveDevChart
Shanghai GP3 Pan 100,Ilfotec HC,1+31,100,7.75,7.75,,20.0,,MassiveDevChart
Shanghai GP3 Pan 100,Ilfotec LC29,1+19,100,,6.5,6.5,20.0,8113,MassiveDevChart
Shanghai GP3 Pan 100,Ilfotec LC29,1+29,100,,11.0,11.0,20.0,5455,MassiveDevChart
Shanghai GP3 Pan 100,Microdol-X,1+2,100,33.0,,,22.0,14759,MassiveDevChart
Shanghai GP3 Pan 100,Microphen,1+3,100,,20.0,20.0,20.0,,MassiveDevChart
Shanghai GP3 Pan 100,Mocon,1+64,100,11.0,,,20.0,14760,MassiveDevChart
Shanghai GP3 Pan 100,Obsidian Aqua,1+500,100,,9.0,9.0,21.0,11358,MassiveDevChart
Shanghai GP3 Pan 100,PCK,5+10+100,100,,,,20.0,,MassiveDevChart
Shanghai GP3 Pan 100,Perceptol,stock,80,,14.0,,20.0,18416,MassiveDevChart
Shanghai GP3 Pan 100,PMK,1+2+100,100,,10.0,10.0,20.0,,MassiveDevChart
Shanghai GP3 Pan 100,PMK,1+2+100,100,13.0,,,21.0,14762,MassiveDevChart
Shanghai GP3 Pan 100,Promicrol,1+14,100,,6.0,6.0,24.0,,MassiveDevChart
Shanghai GP3 Pan 100,Pyrocat-HD,1+1+100,100,10.0,,,20.0,14763,MassiveDevChart
Shanghai GP3 Pan 100,Pyrocat-HD,1+1+200,100,40.0,,,20.0,14764,MassiveDevChart
Shanghai GP3 Pan 100,Pyrocat-HD,1+1+50,64,,6.5,6.5,21.0,13488,MassiveDevChart
Shanghai GP3 Pan 100,Rodinal,1+100,100,,60.0,60.0,20.0,8107,MassiveDevChart
Shanghai GP3 Pan 100,Rodinal,1+100,100,25.0,,,20.0,14765,MassiveDevChart
Shanghai GP3 Pan 100,Rodinal,1+100,400,,120.0,120.0,20.0,9056,MassiveDevChart
Shanghai GP3 Pan 100,Rodinal,1+200,100,,120.0,120.0,20.0,9321,MassiveDevChart
Shanghai GP3 Pan 100,Rodinal,1+25,100,6.5,10.0,10.0,20.0,,MassiveDevChart
Shanghai GP3 Pan 100,Rodinal,1+25,25,,3.0,3.0,21.0,,MassiveDevChart
Shanghai GP3 Pan 100,Rodinal,1+25,400,,35.0,35.0,20.0,,MassiveDevChart
Shanghai GP3 Pan 100,Rodinal,1+25,50,,6.0,6.0,20.0,,MassiveDevChart
Shanghai GP3 Pan 100,Rodinal,1+400,100,,480.0,480.0,20.0,12581,MassiveDevChart
Shanghai GP3 Pan 100,Rodinal,1+50,100,15.0,,,20.0,19243,MassiveDevChart
Shanghai GP3 Pan 100,Rodinal,1+50,100,,15.0,15.0,20.0,,MassiveDevChart
Shanghai GP3 Pan 100,Sprint Standard,1+9,100,8.0,,,20.0,18420,MassiveDevChart
Shanghai GP3 Pan 100,Sprint Standard,1+9,100,,8.0,8.0,21.0,,MassiveDevChart
Shanghai GP3 Pan 100,Spur HRX,1+17,80,9.5,,,20.0,,MassiveDevChart
Shanghai GP3 Pan 100,Spur TRX 2000,1+35,160,13.0,,,20.0,17727,MassiveDevChart
Shanghai GP3 Pan 100,Spur UFP,1+24,125,7.5,,,20.0,,MassiveDevChart
Shanghai GP3 Pan 100,TMax Dev,1+4,100,,7.0,8.0,20.0,,MassiveDevChart
Shanghai GP3 Pan 100,TMax Dev,1+40,100,,120.0,120.0,20.0,9320,MassiveDevChart
Shanghai GP3 Pan 100,TMax Dev,1+9,100,8.0,,,20.0,,MassiveDevChart
Shanghai GP3 Pan 100,Ultrafin,1+20,100,,8.0,8.0,20.0,,MassiveDevChart
Shanghai GP3 Pan 100,Uncle Mort's,1+14,100,,6.0,6.0,24.0,,MassiveDevChart
Shanghai GP3 Pan 100,XT-3,1+1,100,,10.0,10.0,20.0,,MassiveDevChart
Shanghai GP3 Pan 100,XT-3,1+1,100,5.0,,,24.0,15758,MassiveDevChart
Shanghai GP3 Pan 100,XT-3,1+1,80,6.5,,,20.0,15757,MassiveDevChart
Shanghai GP3 Pan 100,XT-3,1+2,100,,14.0,14.0,20.0,,MassiveDevChart
Shanghai GP3 Pan 100,XT-3,1+2,100,,20.0,20.0,18.0,,MassiveDevChart
Shanghai GP3 Pan 100,XT-3,1+3,100,,16.0,16.0,20.0,,MassiveDevChart
Shanghai GP3 Pan 100,XT-3,stock,100,,7.5,7.5,20.0,,MassiveDevChart
Shanghai GP3 Pan 100,Xtol,1+1,100,,10.0,10.0,20.0,,MassiveDevChart
Shanghai GP3 Pan 100,Xtol,1+1,100,5.0,,,24.0,14771,MassiveDevChart
Shanghai GP3 Pan 100,Xtol,1+1,80,6.5,,,20.0,14772,MassiveDevChart
Shanghai GP3 Pan 100,Xtol,1+2,100,,14.0,14.0,20.0,,MassiveDevChart
Shanghai GP3 Pan 100,Xtol,1+2,100,,20.0,20.0,18.0,,MassiveDevChart
Shanghai GP3 Pan 100,Xtol,1+3,100,,16.0,16.0,20.0,,MassiveDevChart
Shanghai GP3 Pan 100,Xtol,stock,100,,7.5,7.5,20.0,,MassiveDevChart
Shanghai GP3 Pan 400,Bellini DF2 Duo Step,stock,400,,,,20.0,,MassiveDevChart
Shanghai GP3 Pan 400,Bellini FX6a Monobath,stock,400,11.0,,,20.0,,MassiveDevChart
Shanghai GP3 Pan 400,Cinestill Df96 Monobath,stock,250,7.0,,,22.0,14712,MassiveDevChart
Shanghai GP3 Pan 400,D-23,1+1,400,13.0,,,20.0,,MassiveDevChart
Shanghai GP3 Pan 400,D-76,1+1,400,10.0,,,20.0,14727,MassiveDevChart
Shanghai GP3 Pan 400,D-76,1+1,400,9.0,,,20.0,14729,MassiveDevChart
Shanghai GP3 Pan 400,D-76,1+1,400,,,,20.0,,MassiveDevChart
Shanghai GP3 Pan 400,D-76,stock,1600,12.0,,,22.0,,MassiveDevChart
Shanghai GP3 Pan 400,D-76,stock,400,9.5,,,20.0,,MassiveDevChart
Shanghai GP3 Pan 400,D-76,stock,800,12.5,,,20.0,,MassiveDevChart
Shanghai GP3 Pan 400,Diafine,stock,400,,,,20.0,,MassiveDevChart
Shanghai GP3 Pan 400,Eco Pro,1+1,400,,,,20.0,,MassiveDevChart
Shanghai GP3 Pan 400,HC-110,B,400,6.5,,,20.0,14741,MassiveDevChart
Shanghai GP3 Pan 400,ID-11,1+1,400,10.0,,,20.0,14730,MassiveDevChart
Shanghai GP3 Pan 400,ID-11,1+1,400,9.0,,,20.0,14728,MassiveDevChart
Shanghai GP3 Pan 400,ID-11,1+1,400,,,,20.0,,MassiveDevChart
Shanghai GP3 Pan 400,ID-11,stock,1600,12.0,,,22.0,,MassiveDevChart
Shanghai GP3 Pan 400,ID-11,stock,400,9.5,,,20.0,,MassiveDevChart
Shanghai GP3 Pan 400,ID-11,stock,800,12.5,,,20.0,,MassiveDevChart
Shanghai GP3 Pan 400,Microphen,stock,400,7.0,,,20.0,,MassiveDevChart
Shanghai GP3 Pan 400,Rodinal,1+50,400,13.0,,,20.0,,MassiveDevChart
Shanghai GP3 Pan 400,TMax Dev,1+4,400,6.0,,,21.0,,MassiveDevChart
Shanghai GP3 Pan 400,XT-3,1+1,400,,,,20.0,,MassiveDevChart
Shanghai GP3 Pan 400,Xtol,1+1,400,,,,20.0,,MassiveDevChart
Silberra ORTA50,D-76,1+1,50,7.5,,,20.0,,MassiveDevChart
Silberra ORTA50,ID-11,1+1,50,7.5,,,20.0,,MassiveDevChart
Silberra ORTA50,Rodinal,1+25,50,11.0,,,20.0,,MassiveDevChart
Silberra ORTA50,Silberra Ascorol,1+29,50,7.0,,,20.0,,MassiveDevChart
Silberra ORTA50,XT-3,1+1,50,7.0,,,20.0,,MassiveDevChart
Silberra ORTA50,Xtol,1+1,50,7.0,,,20.0,,MassiveDevChart
Silberra Pan/Ultima 100,D-76,1+1,100,12.0,,,22.0,,MassiveDevChart
Silberra Pan/Ultima 100,D-76,1+2,100,17.0,,,22.0,,MassiveDevChart
Silberra Pan/Ultima 100,Eco Pro,stock,100,8.0,,,22.0,,MassiveDevChart
Silberra Pan/Ultima 100,HC-110,B,100,6.5,,,20.0,17351,MassiveDevChart
Silberra Pan/Ultima 100,ID-11,1+1,100,12.0,,,22.0,,MassiveDevChart
Silberra Pan/Ultima 100,ID-11,1+2,100,17.0,,,22.0,,MassiveDevChart
Silberra Pan/Ultima 100,Pyrocat-HD,1+1+100,100,13.0,,,21.0,,MassiveDevChart
Silberra Pan/Ultima 100,Rodinal,100,200,6.0,,,20.0,,MassiveDevChart
Silberra Pan/Ultima 100,Silberra Ascorol,1+29,100,7.0,,,22.0,,MassiveDevChart
Silberra Pan/Ultima 100,Silberra Pyro-HD,1+1+100,100,13.0,,,22.0,,MassiveDevChart
Silberra Pan/Ultima 100,Silberra RDN-LQ,1+25,100,6.0,,,22.0,,MassiveDevChart
Silberra Pan/Ultima 100,Silberra S-76,stock,100,7.0,,,22.0,,MassiveDevChart
Silberra Pan/Ultima 100,XT-3,stock,100,8.0,,,22.0,,MassiveDevChart
Silberra Pan/Ultima 100,Xtol,stock,100,8.0,,,22.0,,MassiveDevChart
Silberra Pan/Ultima 160,D-76,1+1,200,19.0,,,20.0,,MassiveDevChart
Silberra Pan/Ultima 160,D-76,1+2,200,22.0,,,20.0,,MassiveDevChart
Silberra Pan/Ultima 160,D-76,stock,200,14.0,,,20.0,,MassiveDevChart
Silberra Pan/Ultima 160,HC-110,B,160,9.0,,,20.0,13645,MassiveDevChart
Silberra Pan/Ultima 160,ID-11,1+1,200,19.0,,,20.0,,MassiveDevChart
Silberra Pan/Ultima 160,ID-11,1+2,200,22.0,,,20.0,,MassiveDevChart
Silberra Pan/Ultima 160,ID-11,stock,200,14.0,,,20.0,,MassiveDevChart
Silberra Pan/Ultima 160,Ilfosol 3,1+9,160,6.0,,,20.0,,MassiveDevChart
Silberra Pan/Ultima 160,Ilfotec DD-X,1+4,160,9.0,,,20.0,,MassiveDevChart
Silberra Pan/Ultima 160,Microphen,stock,160,8.0,,,20.0,,MassiveDevChart
Silberra Pan/Ultima 160,Pyrocat-HD,1+1+100,200,21.0,,,20.0,,MassiveDevChart
Silberra Pan/Ultima 160,Rodinal,1+50,160,17.0,,,20.0,,MassiveDevChart
Silberra Pan/Ultima 160,Silberra Ascorol,1+29,200,14.0,,,20.0,,MassiveDevChart
Silberra Pan/Ultima 160,Silberra Ascorol,1+29,200,10.5,,,22.0,,MassiveDevChart
Silberra Pan/Ultima 160,Silberra Pyro-HD,1+1+100,200,21.0,,,20.0,,MassiveDevChart
Silberra Pan/Ultima 160,Silberra Pyro-HD,1+1+100,200,17.0,,,22.0,,MassiveDevChart
Silberra Pan/Ultima 160,Silberra RDN-LQ,stock,200,17.0,,,20.0,,MassiveDevChart
Silberra Pan/Ultima 160,Silberra S-76,stock,200,14.0,,,20.0,,MassiveDevChart
Silberra Pan/Ultima 160,Ultrafin,1+20,160,9.0,,,20.0,,MassiveDevChart
Silberra Pan/Ultima 160,Ultrafin T-Plus,1+6,160,6.5,,,23.0,,MassiveDevChart
Silberra Pan/Ultima 200,D-76,1+1,200,16.0,,,20.0,,MassiveDevChart
Silberra Pan/Ultima 200,D-76,1+2,200,20.0,,,20.0,,MassiveDevChart
Silberra Pan/Ultima 200,D-76,stock,200,12.0,,,20.0,,MassiveDevChart
Silberra Pan/Ultima 200,Eco Pro,stock,200,10.0,,,20.0,,MassiveDevChart
Silberra Pan/Ultima 200,ID-11,1+1,200,16.0,,,20.0,,MassiveDevChart
Silberra Pan/Ultima 200,ID-11,1+2,200,20.0,,,20.0,,MassiveDevChart
Silberra Pan/Ultima 200,ID-11,stock,200,12.0,,,20.0,,MassiveDevChart
Silberra Pan/Ultima 200,Pyrocat-HD,1+1+100,200,17.0,,,20.0,,MassiveDevChart
Silberra Pan/Ultima 200,Rodinal,1+25,200,8.0,,,20.0,,MassiveDevChart
Silberra Pan/Ultima 200,Silberra Ascorol,1+29,200,12.0,,,20.0,,MassiveDevChart
Silberra Pan/Ultima 200,Silberra Ascorol,1+29,200,9.0,,,22.0,,MassiveDevChart
Silberra Pan/Ultima 200,Silberra Micro-F,stock,200,12.0,,,20.0,,MassiveDevChart
Silberra Pan/Ultima 200,Silberra Microl,stock,200,22.0,,,20.0,,MassiveDevChart
Silberra Pan/Ultima 200,Silberra Pyro-HD,1+1+100,200,17.0,,,20.0,,MassiveDevChart
Silberra Pan/Ultima 200,Silberra Pyro-HD,1+1+100,200,14.0,,,22.0,,MassiveDevChart
Silberra Pan/Ultima 200,Silberra RDN-LQ,1+25,200,8.0,,,22.0,,MassiveDevChart
Silberra Pan/Ultima 200,Silberra S-76,stock,200,12.0,,,20.0,,MassiveDevChart
Silberra Pan/Ultima 200,Silberra S-76,stock,200,8.5,,,22.0,,MassiveDevChart
Silberra Pan/Ultima 200,XT-3,stock,200,10.0,,,20.0,,MassiveDevChart
Silberra Pan/Ultima 200,Xtol,stock,200,10.0,,,20.0,,MassiveDevChart
Silberra Pan/Ultima 50,D-76,1+1,50,11.75,,,21.0,,MassiveDevChart
Silberra Pan/Ultima 50,HC-110,B,50,4.5,,,20.0,18019,MassiveDevChart
Silberra Pan/Ultima 50,ID-11,1+1,50,11.75,,,21.0,,MassiveDevChart
Silberra Pan/Ultima 50,Microphen,stock,50,8.5,,,20.0,,MassiveDevChart
Silberra Pan/Ultima 50,Rodinal,1+100,50,9.0,,,20.0,,MassiveDevChart
Silberra S25,D-76,1+1,25,6.5,,,20.0,,MassiveDevChart
Silberra S25,D-76,stock,25,4.5,,,20.0,,MassiveDevChart
Silberra S25,HC-110,F,25,10.0,,,20.0,15479,MassiveDevChart
Silberra S25,ID-11,1+1,25,6.5,,,20.0,,MassiveDevChart
Silberra S25,ID-11,stock,25,4.5,,,20.0,,MassiveDevChart
Silberra S25,Perceptol,stock,25,8.0,,,20.0,,MassiveDevChart
Silberra S25,Rodinal,1+100,25,6.0,,,20.0,,MassiveDevChart
Silberra S25,Silberra Aphenol,stock,25,4.5,,,20.0,,MassiveDevChart
Silberra S25,Silberra RDN-LQ,1+100,25,6.0,,,20.0,,MassiveDevChart
Silberra S25,Silberra S-76,1+1,25,6.5,,,20.0,,MassiveDevChart
Silberra S25,Silberra S-76,stock,25,4.5,,,20.0,,MassiveDevChart
Silberra S25,XT-3,stock,25,4.5,,,20.0,,MassiveDevChart
Silberra S25,Xtol,stock,25,4.5,,,20.0,,MassiveDevChart
Silberra U200,510-Pyro,1+100,125,17.0,,,20.0,,MassiveDevChart
Silberra U200,D-76,1+1,200,12.0,,,20.0,,MassiveDevChart
Silberra U200,D-76,stock,200,10.0,,,20.0,,MassiveDevChart
Silberra U200,HC-110,B,200,4.5,,,20.0,17352,MassiveDevChart
Silberra U200,ID-11,1+1,200,12.0,,,20.0,,MassiveDevChart
Silberra U200,ID-11,stock,200,10.0,,,20.0,,MassiveDevChart
Silberra U200,Rodinal,1+25,200,6.5,,,20.0,,MassiveDevChart
Silberra U200,Rodinal,1+50,200,12.0,,,20.0,,MassiveDevChart
Silberra U200,Silberra Ascorol,1+29,200,9.0,,,20.0,,MassiveDevChart
Silberra U200,Silberra Pyro-HD,1+1+100,200,16.0,,,20.0,,MassiveDevChart
Silberra U200,Silberra RDN-LQ,1+25,200,7.0,,,20.0,,MassiveDevChart
Silberra U200,Silberra RDN-LQ,1+50,200,12.0,,,20.0,,MassiveDevChart
Silberra U200,Silberra S-76,1+1,200,12.0,,,20.0,,MassiveDevChart
Silberra U200,Silberra S-76,stock,200,10.0,,,20.0,,MassiveDevChart
Silberra U400,D-76,1+1,400,10.0,,,20.0,,MassiveDevChart
Silberra U400,D-76,stock,400,7.0,,,20.0,,MassiveDevChart
Silberra U400,HC-110,B,400,5.0,,,20.0,15467,MassiveDevChart
Silberra U400,ID-11,1+1,400,10.0,,,20.0,,MassiveDevChart
Silberra U400,ID-11,stock,400,7.0,,,20.0,,MassiveDevChart
Silberra U400,Perceptol,stock,400,12.0,,,20.0,,MassiveDevChart
Silberra U400,Rodinal,1+50,400,7.5,,,20.0,,MassiveDevChart
Silberra U400,Silberra Aphenol,stock,400,5.5,,,20.0,,MassiveDevChart
Silberra U400,Silberra RDN-LQ,1+50,400,7.5,,,20.0,,MassiveDevChart
Silberra U400,Silberra S-76,1+1,400,10.0,,,20.0,,MassiveDevChart
Silberra U400,Silberra S-76,stock,400,7.0,,,20.0,,MassiveDevChart
Silberra U400,XT-3,stock,400,5.5,,,20.0,,MassiveDevChart
Silberra U400,Xtol,stock,400,5.5,,,20.0,,MassiveDevChart
SPUR Ultra R 800,D-76,stock,50,7.0,,,20.0,,MassiveDevChart
SPUR Ultra R 800,Spur Nanotech UR,1+14,50,15.0,,,30.0,14221,MassiveDevChart
SPUR Ultra R 800,Spur Nanotech UR,1+20,32,10.0,,,28.0,14219,MassiveDevChart
SPUR Ultra R 800,Spur Nanotech UR,1+20,40,15.0,,,30.0,14220,MassiveDevChart
SPUR Ultra R 800,Spur Nanotech UR,1+24,12,7.5,,,22.0,14217,MassiveDevChart
SPUR Ultra R 800,Spur Nanotech UR,1+24,25,9.0,,,25.0,14218,MassiveDevChart
SPUR Ultra R 800,Spur Nanotech UR,1+24,6,7.5,,,20.0,14216,MassiveDevChart
Street Candy ATM 400,510-Pyro,1+100,400,9.0,,,20.0,,MassiveDevChart
Street Candy ATM 400,D-76,1+1,400,9.5,,,20.0,,MassiveDevChart
Street Candy ATM 400,D-76,stock,400,8.0,,,20.0,,MassiveDevChart
Street Candy ATM 400,HC-110,H,400,7.5,,,20.0,,MassiveDevChart
Street Candy ATM 400,ID-11,1+1,400,9.5,,,20.0,,MassiveDevChart
Street Candy ATM 400,ID-11,stock,400,8.0,,,20.0,,MassiveDevChart
Street Candy ATM 400,Ilfotec DD-X,1+4,400,9.0,,,20.0,,MassiveDevChart
Street Candy ATM 400,Ilfotec HC,1+31,400,7.5,,,20.0,,MassiveDevChart
Street Candy ATM 400,Rodinal,1+25,400,6.0,,,20.0,,MassiveDevChart
Street Candy ATM 400,XT-3,stock,400,8.0,,,20.0,,MassiveDevChart
Street Candy ATM 400,Xtol,1+1,400,12.0,,,20.0,,MassiveDevChart
Svema 200 Reporter,D-76,1+1,200,20.0,,,20.0,,MassiveDevChart
Svema 200 Reporter,D-76,stock,100,6.25,,,20.0,,MassiveDevChart
Svema 200 Reporter,ID-11,1+1,200,20.0,,,20.0,,MassiveDevChart
Svema 200 Reporter,ID-11,stock,100,6.25,,,20.0,,MassiveDevChart
Svema 200 Reporter,Rodinal,1+25,200,5.0,,,18.0,,MassiveDevChart
Svema A2-SH,Bellini DF2 Duo Step,stock,640,,,,20.0,,MassiveDevChart
Svema A2-SH,Berspeed,1+1,1600,22.0,,,21.0,18410,MassiveDevChart
Svema A2-SH,Berspeed,1+1,400,14.0,,,21.0,18409,MassiveDevChart
Svema A2-SH,D-76,stock,400,13.0,,,20.0,,MassiveDevChart
Svema A2-SH,Diafine,stock,640,,,,20.0,,MassiveDevChart
Svema A2-SH,ID-11,stock,400,13.0,,,20.0,,MassiveDevChart
Svema A2-SH,Ilfotec DD-X,1+4,400,20.0,,,20.0,,MassiveDevChart
Svema A2-SH,Microphen,stock,3200,32.0,,,20.0,,MassiveDevChart
Svema A2-SH,Mikratol-2,1+50,200,12.0,,,20.0,12341,MassiveDevChart
Svema A2-SH,Mikratol-2,1+50,200,15.0,,,20.0,12342,MassiveDevChart
Svema A2-SH,Mikratol-2,1+50,400,15.0,,,20.0,12343,MassiveDevChart
Svema A2-SH,Mikratol-2,1+50,400,20.0,,,20.0,12344,MassiveDevChart
Svema A2-SH,Mikratol-2,1+50,800,22.0,,,20.0,12345,MassiveDevChart
Svema A2-SH,Mikratol-2,1+50,800,28.0,,,20.0,12346,MassiveDevChart
Svema A2-SH,Rodinal,1+50,400,20.0,,,20.0,,MassiveDevChart
Svema A2-SH,Rodinal,1+50,800,24.0,,,20.0,,MassiveDevChart
Svema Blue Sensitive,HC-110,H,6,10.5,,,20.0,12316,MassiveDevChart
Svema Blue Sensitive,Ilfosol 3,1+14,1.5,6.0,,,20.0,,MassiveDevChart
Svema FN250,Rodinal,1+25,100,8.5,8.5,,20.0,,MassiveDevChart
Svema FN32,Ilfotec LC29,1+29,32,,,,20.0,,MassiveDevChart
Svema FN32,Rodinal,1+50,32,12.0,12.0,,20.0,,MassiveDevChart
Svema FN64,D-23,1+3,64,60.0,,,20.0,18282,MassiveDevChart
Svema FN64,D-76,1+3,50,15.0,15.0,15.0,20.0,,MassiveDevChart
Svema FN64,D-76,stock,64,9.0,9.0,9.0,20.0,,MassiveDevChart
Svema FN64,Eco Pro,1+1,64,11.0,11.0,11.0,20.0,13420,MassiveDevChart
Svema FN64,Fomadon LQN,1+10,64,7.5,7.5,7.5,20.0,,MassiveDevChart
Svema FN64,Fomadon R09,1+100,64,60.0,60.0,60.0,20.0,,MassiveDevChart
Svema FN64,HC-110,B,400,18.0,18.0,18.0,20.0,11507,MassiveDevChart
Svema FN64,HC-110,B,64,8.0,8.0,8.0,20.0,11080,MassiveDevChart
Svema FN64,HC-110,F,64,18.0,18.0,18.0,20.0,10406,MassiveDevChart
Svema FN64,ID-11,1+3,50,15.0,15.0,15.0,20.0,,MassiveDevChart
Svema FN64,ID-11,stock,64,9.0,9.0,9.0,20.0,,MassiveDevChart
Svema FN64,Ilfosol 3,1+14,64,13.0,13.0,13.0,17.0,,MassiveDevChart
Svema FN64,Kalogen,1+60,32,5.5,5.5,5.5,20.0,,MassiveDevChart
Svema FN64,Pyrocat-HD,1+1+100,32,10.0,10.0,10.0,20.0,12582,MassiveDevChart
Svema FN64,Rodinal,1+25,64,6.25,6.25,6.25,20.0,,MassiveDevChart
Svema FN64,Rodinal,1+50,125,11.0,11.0,11.0,20.0,12237,MassiveDevChart
Svema FN64,Rodinal,1+50,64,11.0,11.0,11.0,20.0,12236,MassiveDevChart
Svema FN64,Rodinal,1+50,64,10.5,10.5,10.5,20.0,,MassiveDevChart
Svema FN64,XT-3,1+1,64,11.0,11.0,11.0,20.0,16289,MassiveDevChart
Svema FN64,Xtol,1+1,64,11.0,11.0,11.0,20.0,5012,MassiveDevChart
Svema Foto 100,Caffenol C-M,stock,100,14.0,,,21.0,,MassiveDevChart
Svema Foto 100,D-76,1+1,100,11.5,,,20.0,,MassiveDevChart
Svema Foto 100,D-76,stock,100,7.0,,,20.0,,MassiveDevChart
Svema Foto 100,Eco Pro,1+1,100,10.0,,,20.0,13006,MassiveDevChart
Svema Foto 100,Fomadon LQN,1+10,800,32.0,,,23.0,,MassiveDevChart
Svema Foto 100,HC-110,B,100,6.0,,,20.0,19420,MassiveDevChart
Svema Foto 100,HC-110,B,200,11.0,,,20.0,8210,MassiveDevChart
Svema Foto 100,ID-11,1+1,100,11.5,,,20.0,,MassiveDevChart
Svema Foto 100,ID-11,stock,100,7.0,,,20.0,,MassiveDevChart
Svema Foto 100,Ilfosol 3,1+14,100,12.0,,,20.0,,MassiveDevChart
Svema Foto 100,Ilfosol 3,1+14,100,,7.5,,20.0,18652,MassiveDevChart
Svema Foto 100,Microdol-X,1+3,100,14.0,,,24.0,,MassiveDevChart
Svema Foto 100,Microphen,stock,100,7.5,,,20.0,,MassiveDevChart
Svema Foto 100,Rodinal,1+50,100,13.0,,,20.0,,MassiveDevChart
Svema Foto 100,XT-3,1+1,100,10.0,,,20.0,15986,MassiveDevChart
Svema Foto 100,Xtol,1+1,100,10.0,,,20.0,11581,MassiveDevChart
Svema Foto 200,D-76,1+1,200,14.25,,,20.0,,MassiveDevChart
Svema Foto 200,D-76,stock,200,8.5,,,20.0,,MassiveDevChart
Svema Foto 200,Eco Pro,1+1,200,12.0,,,20.0,,MassiveDevChart
Svema Foto 200,HC-110,J,200,60.0,,,20.0,11361,MassiveDevChart
Svema Foto 200,Ilfosol 3,1+14,200,12.0,,,20.0,,MassiveDevChart
Svema Foto 200,Ilfotec DD-X,1+4,200,8.0,,,20.0,10787,MassiveDevChart
Svema Foto 200,PQ Universal,1+31,160,5.0,,,20.0,18342,MassiveDevChart
Svema Foto 200,Rodinal,1+25,200,7.0,,,20.0,,MassiveDevChart
Svema Foto 200,Rodinal,1+50,200,14.0,,,20.0,,MassiveDevChart
Svema Foto 200,TMax Dev,1+4,200,7.5,,,20.0,,MassiveDevChart
Svema Foto 200,XT-3,1+1,200,12.0,,,20.0,,MassiveDevChart
Svema Foto 200,Xtol,1+1,200,12.0,,,20.0,,MassiveDevChart
